,0h-1,0h-10,0h-11,0h-12,0h-13,0h-14,0h-15,0h-16,0h-2,0h-3,0h-4,0h-5,0h-6,0h-7,0h-8,0h-9,8-144h-1,8-144h-10,8-144h-11,8-144h-12,8-144h-13,8-144h-14,8-144h-15,8-144h-16,8-144h-2,8-144h-3,8-144h-4,8-144h-5,8-144h-6,8-144h-7,8-144h-8,8-144h-9,8-24h-1,8-24h-10,8-24h-11,8-24h-12,8-24h-13,8-24h-14,8-24h-15,8-24h-16,8-24h-2,8-24h-3,8-24h-4,8-24h-5,8-24h-6,8-24h-7,8-24h-8,8-24h-9,8-72h-1,8-72h-10,8-72h-11,8-72h-12,8-72h-13,8-72h-14,8-72h-15,8-72h-16,8-72h-2,8-72h-3,8-72h-4,8-72h-5,8-72h-6,8-72h-7,8-72h-8,8-72h-9,P-144h-1,P-144h-10,P-144h-11,P-144h-12,P-144h-13,P-144h-14,P-144h-15,P-144h-16,P-144h-2,P-144h-3,P-144h-4,P-144h-5,P-144h-6,P-144h-7,P-144h-8,P-144h-9,P-24h-1,P-24h-10,P-24h-11,P-24h-12,P-24h-13,P-24h-14,P-24h-15,P-24h-16,P-24h-2,P-24h-3,P-24h-4,P-24h-5,P-24h-6,P-24h-7,P-24h-8,P-24h-9,P-72h-1,P-72h-10,P-72h-11,P-72h-12,P-72h-13,P-72h-14,P-72h-15,P-72h-16,P-72h-2,P-72h-3,P-72h-4,P-72h-5,P-72h-6,P-72h-7,P-72h-8,P-72h-9,S-144h-1,S-144h-10,S-144h-11,S-144h-12,S-144h-13,S-144h-14,S-144h-15,S-144h-16,S-144h-2,S-144h-3,S-144h-4,S-144h-5,S-144h-6,S-144h-7,S-144h-8,S-144h-9,S-24h-1,S-24h-10,S-24h-11,S-24h-12,S-24h-13,S-24h-14,S-24h-15,S-24h-16,S-24h-2,S-24h-3,S-24h-4,S-24h-5,S-24h-6,S-24h-7,S-24h-8,S-24h-9,S-72h-1,S-72h-10,S-72h-11,S-72h-12,S-72h-13,S-72h-14,S-72h-15,S-72h-16,S-72h-2,S-72h-3,S-72h-4,S-72h-5,S-72h-6,S-72h-7,S-72h-8,S-72h-9
UT_C18_POS_41398,,18.542700449445643,17.87914280958666,16.74137738136466,,,,,,,,,,,,16.64427752481295,,18.882552096005973,18.80833979678117,19.157475850930407,,,,,,,,,,,,18.75771130609074,,17.39528492907132,19.758303743256178,17.67776918388929,,,,,,,,,,,,17.975343256580214,,18.025444237992996,19.024891837403214,18.245528752743883,,,,,,,,,,,,18.718630800487805,,20.598157571654585,20.34600192177736,20.55577719988032,,,,,,,,,,,,20.349018112740538,,20.82623331640369,21.093258806583275,20.854352436369286,,,,,,,,,,,,20.66673891141828,,20.771984105346156,19.974533625609766,20.888381620287237,,,,,,,,,,,,20.72425162071763,,18.340069449984796,19.08107924628089,17.376181361826973,,,,,,,,,,,,18.01874786767815,,18.003140257635664,17.9678858757212,17.304023715255394,,,,,,,,,,,,17.693025355737905,,17.13354502361287,18.564551663186148,17.432767711596018,,,,,,,,,,,,17.65633875655193
UT_C18_POS_15104,,18.627580086509035,18.09787730332789,18.294825874688442,,,,,,,,,,,,18.420832474738823,,18.161952123509508,17.694279865195675,18.18396015094183,,,,,,,,,,,,17.95830291816542,,18.145403712133437,17.88610986409884,17.96093912814819,,,,,,,,,,,,18.036234689644406,,18.071058863121124,18.09320992474893,18.160349095222447,,,,,,,,,,,,17.79220006332766,,18.430957455572823,18.380702277630675,18.333499906379156,,,,,,,,,,,,18.46730424077324,,20.59464762637846,20.555663285974894,20.729533785207657,,,,,,,,,,,,20.185329042879783,,19.66236230018588,18.908705854071282,19.381541366983704,,,,,,,,,,,,19.383101806413933,,18.116593019899746,18.002435638703492,18.020828384612628,,,,,,,,,,,,18.04531157536538,,17.943532321099866,17.9490754914244,17.71526867390824,,,,,,,,,,,,17.876111071545044,,17.97300782324412,17.752068224820032,17.923889883845852,,,,,,,,,,,,18.02295985542285
UT_C18_POS_37689,,20.587835188702538,19.687110047584525,19.726014214672144,,,,,,,,,,,,18.759949737209098,,18.27554983065007,16.159124061495653,16.359223310233862,,,,,,,,,,,,17.277322457135785,,20.02468708069936,19.83287657411056,18.99823109946363,,,,,,,,,,,,19.192310154451185,,18.68591962263161,18.411132753990447,18.62055834708466,,,,,,,,,,,,18.584910547266535,,16.5847965806638,15.792614673713516,16.608702129032064,,,,,,,,,,,,16.3792021149138,,16.351668940158536,16.229181572825226,16.655940000745545,,,,,,,,,,,,15.917499284100765,,16.784764929647285,16.283136114007448,16.36456747384384,,,,,,,,,,,,16.318520567511992,,18.82720796634386,19.263196840035647,19.507761623990138,,,,,,,,,,,,18.99021988371888,,19.105340113501313,19.46177638104842,20.29442050775476,,,,,,,,,,,,19.56890745301014,,19.12287237074534,19.279225835861418,18.89845141376453,,,,,,,,,,,,19.1526419707028
UT_C18_POS_33586,,20.031617212496062,18.761196436260438,19.30319893208203,,,,,,,,,,,,18.317122770141392,,18.443180800053845,18.86514253697897,19.697935086583136,,,,,,,,,,,,18.548243492597763,,18.385392191303033,18.670620499378337,17.77354799826775,,,,,,,,,,,,17.643565437703398,,18.038093459072122,18.198575731808862,17.764848141569015,,,,,,,,,,,,18.032557624047207,,17.389848846243442,17.35938642196125,17.98904351874733,,,,,,,,,,,,17.558746401024656,,18.5826805463829,18.399956907322082,18.709689656023276,,,,,,,,,,,,18.16839447681421,,18.27695722306843,18.404622369262842,18.49107275612522,,,,,,,,,,,,17.63648599123449,,18.939812191853132,19.22444910150477,18.71944176585174,,,,,,,,,,,,18.74989161588851,,17.845490540990163,18.61778532998641,19.27906438009367,,,,,,,,,,,,18.74384432522559,,18.93512872618571,18.325868678262477,18.794309466459776,,,,,,,,,,,,18.603722102314133
UT_C18_POS_16918,,19.51906882638334,18.25542558467755,18.876940957694647,,,,,,,,,,,,17.46119548467981,,20.256890504552402,19.901224584241376,20.219131288623444,,,,,,,,,,,,19.740213096395152,,17.475871542269623,17.84948127782869,17.179436697180396,,,,,,,,,,,,17.25938651735647,,17.100362670274695,17.405841079698806,17.273908487432468,,,,,,,,,,,,17.561061238166175,,19.59650317101188,19.554163876312664,19.243191884996282,,,,,,,,,,,,19.350848777258225,,20.771090849168246,20.764828028098563,20.957265315212318,,,,,,,,,,,,20.23294070274642,,19.65440134146047,19.600768266402827,20.0163813441901,,,,,,,,,,,,19.191900200803683,,18.149272486367032,18.632512583258936,18.59122501720513,,,,,,,,,,,,18.10018698761786,,17.32426556057403,18.035498372034766,18.430541982264888,,,,,,,,,,,,18.15778310465159,,17.529880792271864,16.866685620328546,17.295658371625397,,,,,,,,,,,,17.184489325417402
UT_C18_POS_10112,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,16.197491434915843,-1.5653448378596602,,,,,,,,,,,,17.424542269779053,,21.824267415059342,21.873600012341917,21.749386833283193,,,,,,,,,,,,21.574137762905146,,17.43455884057172,18.99225308908672,-1.5653448378596602,,,,,,,,,,,,18.760612364969806,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602
UT_C18_POS_29596,,21.177631341382735,19.59508151985999,20.731144070437637,,,,,,,,,,,,19.47314307793321,,18.09807563423561,17.5524489124345,18.030451612405297,,,,,,,,,,,,17.76595184718062,,18.713580036510873,18.64345918268614,17.995238826941186,,,,,,,,,,,,18.222166227747156,,17.81881918717494,17.83718392078422,17.80324255322744,,,,,,,,,,,,17.645299430675035,,17.07225823981145,17.159776160219966,18.384445325849587,,,,,,,,,,,,18.46390037200475,,17.958582960055562,17.76913255250898,17.469151546383063,,,,,,,,,,,,17.72361428642012,,17.27428486939585,17.03267739208339,17.23344666879808,,,,,,,,,,,,17.216447475885225,,18.31476356103484,18.242653114638543,18.455441732568687,,,,,,,,,,,,17.765608361152687,,19.273624747945295,19.92707349382547,20.232364594224045,,,,,,,,,,,,19.90366261411906,,18.679754118187233,17.882913159264657,18.456233436719685,,,,,,,,,,,,18.08867050365523
UT_C18_POS_35976,,19.809529815692848,18.39298921075271,19.09814455774042,,,,,,,,,,,,18.417818322318226,,17.671840330209612,16.94382634519783,17.102220352084867,,,,,,,,,,,,17.023849629004502,,18.271977428843762,18.23330341598623,17.855327490061793,,,,,,,,,,,,17.992791605893164,,17.598118961497022,17.175062664165928,17.08000438796587,,,,,,,,,,,,17.235521115815473,,16.86407996063627,16.202465168201982,16.618425796434536,,,,,,,,,,,,16.792489235503112,,17.329573877560243,17.087044985110385,17.23559384929118,,,,,,,,,,,,16.697474973944942,,17.19343950157522,17.093544145420488,17.484657476344573,,,,,,,,,,,,17.04003334329213,,17.770156444916434,18.134788372471167,18.838226868483247,,,,,,,,,,,,17.457754074271094,,18.066332149552057,18.175032149091738,18.86816844422973,,,,,,,,,,,,18.40789674785662,,18.710321313456525,18.003863194391304,18.91061111261821,,,,,,,,,,,,18.271474289796448
UT_C18_POS_30373,,21.217077203366625,19.96595184734119,20.889077448091715,,,,,,,,,,,,19.508015051445607,,18.123880620389738,16.890155434192483,17.064999944985946,,,,,,,,,,,,17.597372804532352,,19.146132484114617,19.323223684297215,18.540660079597895,,,,,,,,,,,,18.71644304069354,,18.181967212250896,18.190778374985808,17.880310779055424,,,,,,,,,,,,18.55059660954444,,17.627142194204875,16.516081494700973,16.89648791952913,,,,,,,,,,,,16.887864195531577,,17.434065379489407,16.9464944281963,15.878805504727445,,,,,,,,,,,,16.163384334715683,,16.111752409549474,16.654172736160955,16.951045726037314,,,,,,,,,,,,16.01542866470774,,19.243903813540086,18.921592458632695,19.27133179986383,,,,,,,,,,,,17.82172777613222,,19.23001339714454,19.6069550146703,20.1011590832238,,,,,,,,,,,,19.75340080630374,,19.021984546253346,18.55643776064054,18.950780759566683,,,,,,,,,,,,19.097074728382267
UT_C18_POS_35705,,21.93821588603017,20.721140503075844,21.397141373400355,,,,,,,,,,,,19.99916177451026,,18.878623634534016,18.46130269672448,18.9459632859043,,,,,,,,,,,,18.84905745850767,,20.180314572388017,20.21355589319489,19.3971007310441,,,,,,,,,,,,19.80474402245691,,19.270260417721442,19.251004999221607,18.885638468025824,,,,,,,,,,,,19.266537792134717,,17.447575806705373,17.279942961809056,17.826361906992133,,,,,,,,,,,,17.926859032215837,,17.750948610082965,18.13152557161616,17.826006679793633,,,,,,,,,,,,17.568463332202416,,17.981315807320808,17.38804840657926,18.169967365115614,,,,,,,,,,,,17.524420582455257,,19.4323534934622,19.5815200279944,20.311447773965256,,,,,,,,,,,,19.043918009505106,,19.767318216457603,19.99978818437725,20.760105024233464,,,,,,,,,,,,20.289488843460273,,19.830319605942645,19.265708663704835,19.999174659998115,,,,,,,,,,,,19.37954348873147
UT_C18_POS_70334,,18.651076434016613,17.47316270279484,18.81850166769871,,,,,,,,,,,,17.356832780169682,,18.78024828610305,17.66751318212653,18.564494689883137,,,,,,,,,,,,17.74276533842159,,18.01768413958866,18.369906990181974,17.832190532508932,,,,,,,,,,,,17.827924624882485,,16.91673734566892,17.463405112278334,17.680636293744357,,,,,,,,,,,,17.967648608225876,,15.070188757937705,15.30769334221663,15.638430540077197,,,,,,,,,,,,15.636400824601953,,17.2759226029181,18.07949389856062,17.984799321227094,,,,,,,,,,,,17.343029005433234,,17.25315600946797,16.488977208586924,17.110599737002573,,,,,,,,,,,,16.08006634470218,,18.31087607432707,18.543237887562253,18.36188664651234,,,,,,,,,,,,17.921051573020236,,18.086391382465617,18.82203929439885,18.699429270573745,,,,,,,,,,,,18.42778648628174,,19.014244593203706,18.046222265614603,18.114829189442737,,,,,,,,,,,,18.180757958764534
UT_C18_POS_31543,,21.516903141203496,20.850087540874384,20.878142838967875,,,,,,,,,,,,19.825821674966175,,18.85998646780343,18.169264143208718,18.845134049955668,,,,,,,,,,,,18.729827431133668,,18.701706816555703,18.741952343558065,18.052478686187914,,,,,,,,,,,,18.290190423237963,,18.11752977769051,18.44161618836181,17.678446503482498,,,,,,,,,,,,18.076723234060218,,20.882464987941894,21.03768468536346,20.730502311408607,,,,,,,,,,,,20.982488822691046,,19.973568536486102,19.856513584854994,19.893059289507946,,,,,,,,,,,,19.356844705720277,,20.21648110618365,19.933493282743218,20.188143053456095,,,,,,,,,,,,19.714882560598408,,19.39266698020833,19.802081013316403,19.88896050946906,,,,,,,,,,,,19.19711780397431,,18.59420430627848,18.940150028518367,19.859314959798223,,,,,,,,,,,,18.942734640654592,,19.06859576770171,18.28958261276331,18.94292142008694,,,,,,,,,,,,18.516674255231436
UT_C18_POS_33548,,15.664825853432237,-1.5653448378596602,15.329677825259582,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,14.552422824204575,,14.451894941764657,-1.5653448378596602,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,14.866512345792106,14.477008775851726,-1.5653448378596602,,,,,,,,,,,,14.534123203201114,,20.733895066515764,20.718169782007543,20.358282891690305,,,,,,,,,,,,20.417278652161933,,21.785934520562588,21.698688051701886,21.695319126677433,,,,,,,,,,,,21.207284568946523,,21.5534796803389,21.297577826450826,21.43865989074795,,,,,,,,,,,,21.056703858285953,,-1.5653448378596602,14.924026516112233,-1.5653448378596602,,,,,,,,,,,,-1.5653448378596602,,-1.5653448378596602,14.855593005553676,14.715394707457312,,,,,,,,,,,,14.787973447995775,,14.974555303073176,14.537130413846121,-1.5653448378596602,,,,,,,,,,,,14.837193383960537
UT_C18_POS_36612,,20.373449956887363,20.522284783127276,20.706404281842378,,,,,,,,,,,,19.11543539063293,,18.841125477622622,18.8254221835608,19.414946551986475,,,,,,,,,,,,18.90262462841274,,18.941097138509228,19.345723807277054,18.470716459344537,,,,,,,,,,,,18.822224753741423,,18.50273975288629,19.081226734793425,18.468935574011628,,,,,,,,,,,,18.756488727185832,,18.781945049225797,18.98873860045703,18.89344042718647,,,,,,,,,,,,19.101984490856125,,19.55457742320226,19.67705753888368,19.6168884609932,,,,,,,,,,,,19.557367404533235,,19.278230645221708,19.65912382883273,19.57499978242706,,,,,,,,,,,,19.380338456505083,,18.744048525196746,18.995254342658466,19.222678768599987,,,,,,,,,,,,18.443335662301784,,18.868869084797186,19.30962345181737,19.984567614546755,,,,,,,,,,,,19.426726335403938,,19.020849757227175,18.559917462170432,19.068843709488547,,,,,,,,,,,,18.726604942862224
UT_C18_POS_33035,,20.37938354988567,19.798592037553867,19.642559876506912,,,,,,,,,,,,19.012690003333336,,19.419797561090512,18.542687830767324,18.914410594003208,,,,,,,,,,,,18.56622130996286,,20.373231577840567,20.79902591289182,19.98147382722574,,,,,,,,,,,,20.26240630314,,19.641278628613456,20.051259532298648,19.520448799106155,,,,,,,,,,,,19.830691689390967,,17.497271876839424,17.71194062522418,17.550145161322305,,,,,,,,,,,,17.48575817511577,,17.850967845864513,17.862159560047896,17.883997268416245,,,,,,,,,,,,17.78263598005964,,17.466342894254304,17.41533311404651,18.008034792676284,,,,,,,,,,,,17.772582309131604,,19.553777279852856,19.78060768695508,20.24316596258849,,,,,,,,,,,,19.47991295723496,,18.78003687159662,19.141631799330934,20.13429332266106,,,,,,,,,,,,19.408965619031406,,20.031349730212074,19.915772994122534,20.067530077514846,,,,,,,,,,,,19.62035308131864
UT_C18_POS_33976,,23.11772568537296,21.539314177416514,22.235851945239492,,,,,,,,,,,,20.76881559838478,,19.776300893515177,19.855038169400096,19.634563455596016,,,,,,,,,,,,20.0095238512726,,20.900446661265796,20.932006288724715,20.929832973513896,,,,,,,,,,,,20.784843606939255,,20.39147436323474,20.351418941474687,20.162084932031735,,,,,,,,,,,,20.578695619962975,,19.59931710349706,20.044902348006048,20.7075260479627,,,,,,,,,,,,20.546901052234293,,20.102787696754174,20.666057181544538,20.487154856292722,,,,,,,,,,,,20.548977554235027,,20.242308633329845,20.382603869397524,20.37243032374689,,,,,,,,,,,,20.295614924315146,,20.368502198621286,20.36895559258149,20.72896793010405,,,,,,,,,,,,20.742250875415305,,21.292700486891658,21.55507494643518,22.534309651341896,,,,,,,,,,,,21.759669928148455,,20.543549576413195,20.78502519039924,20.60809578375263,,,,,,,,,,,,20.6913944081363
UT_C18_POS_33503,,18.378451253434314,18.25106192697795,17.54679402646992,,,,,,,,,,,,16.491506704620786,,15.686404501164539,16.528494096891922,16.665818409768022,,,,,,,,,,,,15.96814859156346,,16.21029597358066,15.375177325435725,15.9560489362217,,,,,,,,,,,,15.204264577190136,,15.427788818303279,15.892769524318144,15.011148618012646,,,,,,,,,,,,15.53788155651405,,24.459014422218715,24.620313360058592,24.371307915607854,,,,,,,,,,,,24.24197762351619,,24.897377506548487,24.832648421675,24.819071419630777,,,,,,,,,,,,24.4873517235861,,24.78293693884882,24.594040133930335,24.76008784225496,,,,,,,,,,,,24.368514854028493,,17.047676279809856,16.98669801636905,16.800672312798998,,,,,,,,,,,,16.734301635017385,,14.575251990986223,16.11833960819964,17.168416122026013,,,,,,,,,,,,16.42915538898744,,16.49728246618296,16.40316668013153,16.549394376497613,,,,,,,,,,,,16.275312224444722
UT_C18_POS_10933,,18.207600067258614,17.66039039507266,17.766216882739194,,,,,,,,,,,,17.676074492394676,,17.948910889093693,18.308938369313058,18.294026114106785,,,,,,,,,,,,18.061366234863875,,17.038524234086232,17.303401459423533,16.4555533622391,,,,,,,,,,,,16.73742125146107,,17.010164523478753,16.94421195354595,16.632341640236866,,,,,,,,,,,,16.942101105372767,,18.194408967720744,18.246221294384117,18.258343908000803,,,,,,,,,,,,18.64356293643186,,20.923468947055014,20.864037388083467,20.900007222432038,,,,,,,,,,,,20.608230813925555,,20.705929824811708,20.234322191375014,20.44677558080587,,,,,,,,,,,,20.247579190236433,,17.46827863162957,17.33233206631585,17.266444434595158,,,,,,,,,,,,17.420551252379028,,17.821350601444465,17.234355103487353,-1.5653448378596602,,,,,,,,,,,,17.53109181102162,,16.673013444083587,16.422455585533648,17.02024338978863,,,,,,,,,,,,16.993962322439593
UT_C18_POS_15355,,24.3733640856075,23.72355335797855,23.610412560490662,,,,,,,,,,,,22.94560073742072,,22.0500472412776,21.83565279983442,22.14784958661497,,,,,,,,,,,,21.838751329182806,,21.684496095191417,21.8819101401817,21.33620987958511,,,,,,,,,,,,21.50841369933362,,21.231438708800347,21.35682429255561,20.85555394719379,,,,,,,,,,,,21.232206885394728,,23.825137946317938,23.29929830699962,23.851150924092725,,,,,,,,,,,,23.888434001109403,,27.368644965158843,27.314530849318,27.43361587491918,,,,,,,,,,,,27.00401881286647,,26.156959001190256,25.282543099780046,25.589984871663738,,,,,,,,,,,,25.563202557697203,,22.36168520575329,22.615737386816228,22.539572989432553,,,,,,,,,,,,22.293912488535458,,21.581110546781602,21.859641131054634,22.327179680741782,,,,,,,,,,,,21.918452448977284,,22.110473751562882,21.81087067736261,22.018763214098467,,,,,,,,,,,,21.822052306590614
UT_C18_POS_32982,,19.768790485174197,19.984179499322014,19.849055228193468,,,,,,,,,,,,18.513978898546377,,18.999144566147212,19.636412741718797,19.89522823414518,,,,,,,,,,,,19.628094834558183,,19.014826877462095,18.828605167390066,18.441369669690427,,,,,,,,,,,,18.451529484004702,,18.32423123030887,18.27236279025444,17.65742989960976,,,,,,,,,,,,18.13243571664877,,19.22229315936326,19.36793960024677,19.249524134838186,,,,,,,,,,,,19.027702477055566,,19.433818911575678,19.514856379818642,19.603635580557615,,,,,,,,,,,,19.098158311197526,,19.520854708904253,19.314488762568615,19.213284763619086,,,,,,,,,,,,18.97879501746712,,19.618305197341652,19.098048022776904,18.817998535828856,,,,,,,,,,,,19.046228608200174,,18.589918891508532,18.734216758115064,19.78861845710949,,,,,,,,,,,,18.84545850389659,,18.91028892233914,18.15206817021238,18.56214611013933,,,,,,,,,,,,18.431206208674315
UT_C18_POS_33761,,22.32112299147705,22.6170674344624,21.32040944578332,,,,,,,,,,,,20.587085634305833,,20.06692297600235,19.989491170989336,20.01978236699813,,,,,,,,,,,,20.541505605894702,,19.516288195937637,20.002585127091255,19.214303229284678,,,,,,,,,,,,19.44393251167873,,19.588211485538384,19.808703736011775,18.338712317147646,,,,,,,,,,,,19.109582644252352,,20.272904359832538,20.16621593007578,19.591028395508058,,,,,,,,,,,,19.315172121883894,,20.43659718030951,20.288960672245448,20.600186876364734,,,,,,,,,,,,20.033025152652066,,20.500361574107384,20.360942006482134,20.54618711445297,,,,,,,,,,,,20.133510757927702,,20.582997166664356,20.284703930866023,19.964832552876263,,,,,,,,,,,,20.0998036664215,,19.1019500313788,19.707844069952486,20.825028483932268,,,,,,,,,,,,19.516911506652747,,19.34731490691583,19.22135040025009,19.160680970325256,,,,,,,,,,,,19.189841590810378
UT_C18_POS_33251,,23.050045081730925,22.218698324078147,23.065516554283096,,,,,,,,,,,,21.997389695060225,,20.317927161370275,18.604174219934904,18.71806329499651,,,,,,,,,,,,19.44919488175932,,21.47750818305681,21.41597958775085,20.68965039967299,,,,,,,,,,,,20.836184917040438,,20.65952308197659,20.34954192131086,19.859822145400127,,,,,,,,,,,,19.988119081791634,,19.45414263110662,17.915516932722664,18.44389595798458,,,,,,,,,,,,18.414433369736837,,19.189148909382745,18.88514364621544,18.11946348072362,,,,,,,,,,,,18.19532145071421,,18.418581077102722,18.413202309552226,18.429922796503824,,,,,,,,,,,,17.406322445530243,,21.569756519748882,20.957051156500587,22.131528403840193,,,,,,,,,,,,20.02582504623415,,20.923503185940362,21.53804907929904,21.903017506967107,,,,,,,,,,,,21.889203217110644,,20.90578647569972,20.402401725872096,20.513210399280567,,,,,,,,,,,,21.20622491584537
UT_C18_POS_41486,,22.586872192797088,21.419566151310065,22.24682538981798,,,,,,,,,,,,20.737795605046298,,20.225342316071035,20.123771700124337,20.39110773031072,,,,,,,,,,,,20.365754173608693,,21.118225051310368,21.362448570435976,20.498294212592576,,,,,,,,,,,,21.139276231989545,,20.62155361860949,20.66004848508402,20.2809696307472,,,,,,,,,,,,20.598591410432707,,20.779283321259555,20.51602103529276,21.769501117072465,,,,,,,,,,,,22.076501499609837,,21.55228704483821,21.547400193732297,21.693847980843294,,,,,,,,,,,,21.314808802623908,,20.809036580520885,20.981632916746626,21.10833378570764,,,,,,,,,,,,20.719988265040634,,20.741011908332588,20.829146526686092,21.18279247128073,,,,,,,,,,,,20.38825193971956,,20.990103617524646,21.673960956724926,21.884040732141283,,,,,,,,,,,,21.239435082701267,,21.219534582373498,20.437397624397732,21.3119263263899,,,,,,,,,,,,20.581293370182053
UT_C18_POS_29556,,22.64754263631009,21.77496709896727,21.524721998566378,,,,,,,,,,,,20.57431255507509,,18.01774687424551,18.063666930375128,18.09917364822084,,,,,,,,,,,,18.378652589222572,,19.151349824248488,19.38114748066391,18.88196904642908,,,,,,,,,,,,18.707428125196696,,18.886643081476386,19.006133465967476,18.011597994912755,,,,,,,,,,,,18.766659115112187,,20.111175668677426,20.197944351870774,19.986544039560222,,,,,,,,,,,,20.100492955284672,,21.486340699160206,21.314418395123703,21.21637275224011,,,,,,,,,,,,20.814673833031414,,21.394084256571286,20.920445178569455,21.2458038228164,,,,,,,,,,,,20.84527862660216,,19.22510456253561,19.58620061128287,19.357615231102155,,,,,,,,,,,,18.87241805769544,,18.86624539080615,19.323629636769255,20.29764633359831,,,,,,,,,,,,19.231220243019116,,19.51712668395159,19.13691118146975,19.414589118993558,,,,,,,,,,,,19.219860266886023
